order_id,order_date,customer_id,product_id,sales_rep_id,region_id,quantity,unit_price,discount_pct,revenue,cogs,gross_profit
O094572,2021-09-09,C1152,P01,SR126,R04,4,1200,0.0992,4324.04,1400,2924.04
O094573,2021-09-19,C1168,P02,SR126,R02,2,800,0.0549,1512.15,440,1072.15
O094574,2021-09-04,C1160,P03,SR111,R04,1,5000,0.0,5000.0,2500,2500.0
O094575,2021-09-06,C1120,P01,SR121,R04,1,1200,0.0665,1120.25,350,770.25
O094576,2021-09-04,C1017,P01,SR106,R02,1,1200,0.0321,1161.54,350,811.54
O094577,2021-09-28,C1116,P01,SR125,R03,1,1200,0.0359,1156.98,350,806.98
O094578,2021-09-17,C1047,P02,SR109,R01,2,800,0.0161,1574.27,440,1134.27
O094579,2021-09-06,C1169,P01,SR125,R02,1,1200,0.0776,1106.93,350,756.93
O094580,2021-09-25,C1102,P01,SR111,R02,1,1200,0.0829,1100.51,350,750.51
O094581,2021-09-23,C1070,P01,SR125,R04,2,1200,0.0,2400.0,700,1700.0
O094582,2021-09-07,C1131,P01,SR126,R01,1,1200,0.0853,1097.66,350,747.66
O094583,2021-09-01,C1217,P01,SR125,R01,1,1200,0.0287,1165.55,350,815.55
O094584,2021-09-19,C1060,P01,SR128,R02,1,1200,0.0033,1196.0,350,846.0
O094585,2021-09-04,C1018,P01,SR115,R03,1,1200,0.0593,1128.85,350,778.85
O094586,2021-09-21,C1078,P01,SR109,R04,2,1200,0.0294,2329.49,700,1629.49
O094587,2021-09-27,C1185,P02,SR126,R02,1,800,0.0649,748.1,220,528.1
O094588,2021-09-27,C1010,P01,SR125,R02,2,1200,0.0666,2240.16,700,1540.16
O094589,2021-09-04,C1106,P01,SR126,R04,1,1200,0.0883,1094.0,350,744.0
O094590,2021-09-29,C1067,P01,SR115,R03,2,1200,0.0671,2238.95,700,1538.95
O094591,2021-09-10,C1097,P02,SR128,R02,1,800,0.0732,741.45,220,521.45
O094592,2021-09-04,C1085,P02,SR110,R03,3,800,0.0315,2324.43,660,1664.43
O094593,2021-09-10,C1116,P02,SR109,R03,1,800,0.0876,729.88,220,509.88
O094594,2021-09-29,C1008,P02,SR121,R02,1,800,0.0463,762.98,220,542.98
O094595,2021-09-16,C1088,P01,SR103,R04,1,1200,0.0,1200.0,350,850.0
O094596,2021-09-12,C1069,P03,SR109,R03,1,5000,0.0,5000.0,2500,2500.0
O094597,2021-09-22,C1216,P03,SR111,R02,1,5000,0.0092,4954.25,2500,2454.25
O094598,2021-09-25,C1100,P01,SR107,R02,1,1200,0.0147,1182.37,350,832.37
O094599,2021-09-26,C1209,P03,SR128,R02,1,5000,0.069,4655.06,2500,2155.06
O094600,2021-09-12,C1165,P02,SR121,R01,1,800,0.0068,794.52,220,574.52
O094601,2021-09-30,C1034,P01,SR121,R03,1,1200,0.0937,1087.51,350,737.51
O094602,2021-09-01,C1034,P01,SR111,R03,2,1200,0.0878,2189.27,700,1489.27
O094603,2021-09-15,C1163,P02,SR111,R03,1,800,0.0256,779.51,220,559.51
O094604,2021-09-25,C1047,P01,SR112,R01,1,1200,0.0,1200.0,350,850.0
O094605,2021-09-02,C1177,P03,SR103,R02,1,5000,0.078,4609.84,2500,2109.84
O094606,2021-09-10,C1034,P02,SR109,R03,1,800,0.0414,766.86,220,546.86
O094607,2021-09-25,C1072,P01,SR125,R02,1,1200,0.006,1192.75,350,842.75
O094608,2021-09-01,C1224,P01,SR106,R01,1,1200,0.0264,1168.37,350,818.37
O094609,2021-09-11,C1027,P01,SR110,R02,1,1200,0.0724,1113.09,350,763.09
O094610,2021-09-24,C1075,P02,SR110,R01,2,800,0.0078,1587.48,440,1147.48
O094611,2021-09-12,C1005,P02,SR109,R03,1,800,0.0164,786.91,220,566.91
O094612,2021-09-21,C1189,P01,SR125,R01,1,1200,0.067,1119.59,350,769.59
O094613,2021-09-22,C1057,P01,SR126,R02,1,1200,0.0192,1176.99,350,826.99
O094614,2021-09-19,C1151,P02,SR128,R01,2,800,0.0123,1580.29,440,1140.29
O094615,2021-09-08,C1082,P01,SR103,R03,2,1200,0.0972,2166.77,700,1466.77
O094616,2021-09-01,C1117,P01,SR126,R02,1,1200,0.0986,1081.69,350,731.69
O094617,2021-09-04,C1097,P01,SR106,R02,1,1200,0.0033,1196.08,350,846.08
O094618,2021-09-19,C1217,P03,SR106,R01,1,5000,0.174,4130.1,2500,1630.1
O094619,2021-09-26,C1198,P01,SR103,R04,1,1200,0.031,1162.86,350,812.86
O094620,2021-09-30,C1200,P01,SR128,R04,1,1200,0.0812,1102.6,350,752.6
O094621,2021-09-07,C1106,P02,SR128,R04,1,800,0.0425,766.02,220,546.02
O094622,2021-09-24,C1155,P01,SR128,R03,1,1200,0.0,1200.0,350,850.0
O094623,2021-09-24,C1039,P02,SR111,R02,1,800,0.0307,775.47,220,555.47
O094624,2021-09-15,C1220,P01,SR115,R03,1,1200,0.0,1200.0,350,850.0
O094625,2021-09-29,C1117,P01,SR103,R02,1,1200,0.0431,1148.34,350,798.34
O094626,2021-09-28,C1121,P01,SR103,R01,1,1200,0.0447,1146.36,350,796.36
O094627,2021-09-23,C1195,P03,SR107,R01,1,5000,0.0122,4938.8,2500,2438.8
O094628,2021-09-01,C1009,P01,SR112,R01,1,1200,0.0464,1144.26,350,794.26
O094629,2021-09-05,C1101,P01,SR113,R04,1,1200,0.0236,1171.7,350,821.7
O094630,2021-09-07,C1052,P01,SR103,R01,1,1200,0.1369,1035.66,350,685.66
O094631,2021-09-28,C1139,P01,SR118,R01,2,1200,0.04,2304.11,700,1604.11
O094632,2021-09-18,C1022,P03,SR103,R01,1,5000,0.0307,4846.47,2500,2346.47
O094633,2021-09-24,C1165,P01,SR106,R01,1,1200,0.0722,1113.41,350,763.41
O094634,2021-09-16,C1070,P01,SR107,R04,1,1200,0.0853,1097.66,350,747.66
O094635,2021-09-30,C1198,P01,SR128,R04,1,1200,0.0769,1107.67,350,757.67
O094636,2021-09-11,C1150,P01,SR109,R03,1,1200,0.0771,1107.54,350,757.54
O094637,2021-09-24,C1073,P03,SR115,R03,1,5000,0.0032,4984.11,2500,2484.11
O094638,2021-09-06,C1216,P01,SR113,R02,1,1200,0.0,1200.0,350,850.0
O094639,2021-09-05,C1156,P01,SR111,R02,1,1200,0.0401,1151.87,350,801.87
O094640,2021-09-22,C1137,P02,SR110,R01,1,800,0.0554,755.7,220,535.7
O094641,2021-09-04,C1059,P01,SR113,R04,1,1200,0.0847,1098.32,350,748.32
O094642,2021-09-06,C1033,P02,SR103,R01,1,800,0.0007,799.42,220,579.42
O094643,2021-09-30,C1021,P01,SR103,R03,1,1200,0.0195,1176.64,350,826.64
O094644,2021-09-30,C1078,P01,SR125,R04,4,1200,0.0337,4638.25,1400,3238.25
O094645,2021-09-26,C1150,P01,SR115,R03,1,1200,0.0,1200.0,350,850.0
O094646,2021-09-09,C1141,P01,SR106,R01,1,1200,0.0108,1187.05,350,837.05
O094647,2021-09-04,C1150,P01,SR111,R03,2,1200,0.0,2400.0,700,1700.0
O094648,2021-09-03,C1178,P02,SR110,R03,1,800,0.0622,750.26,220,530.26
O094649,2021-09-15,C1169,P01,SR103,R02,3,1200,0.0,3600.0,1050,2550.0
O094650,2021-09-26,C1059,P01,SR107,R04,1,1200,0.0007,1199.18,350,849.18
O094651,2021-09-19,C1217,P02,SR107,R01,1,800,0.0298,776.18,220,556.18
O094652,2021-09-09,C1057,P01,SR118,R02,1,1200,0.0,1200.0,350,850.0
O094653,2021-09-26,C1186,P02,SR126,R03,2,800,0.0149,1576.21,440,1136.21
O094654,2021-09-25,C1148,P01,SR118,R01,1,1200,0.0341,1159.1,350,809.1
O094655,2021-09-17,C1061,P01,SR109,R04,1,1200,0.0461,1144.71,350,794.71
O094656,2021-09-23,C1224,P01,SR112,R01,2,1200,0.0999,2160.27,700,1460.27
O094657,2021-09-04,C1079,P01,SR118,R01,1,1200,0.0251,1169.93,350,819.93
O094658,2021-09-14,C1002,P02,SR126,R03,1,800,0.0292,776.61,220,556.61
O094659,2021-09-08,C1089,P01,SR113,R04,1,1200,0.0,1200.0,350,850.0
O094660,2021-09-06,C1099,P01,SR111,R03,3,1200,0.0425,3446.98,1050,2396.98
O094661,2021-09-19,C1200,P03,SR107,R04,1,5000,0.0291,4854.72,2500,2354.72
O094662,2021-09-12,C1124,P02,SR115,R02,3,800,0.0724,2226.24,660,1566.24
O094663,2021-09-12,C1163,P01,SR111,R03,1,1200,0.0319,1161.74,350,811.74
O094664,2021-09-07,C1020,P01,SR109,R03,1,1200,0.0096,1188.45,350,838.45
O094665,2021-09-09,C1103,P01,SR107,R02,1,1200,0.0429,1148.52,350,798.52
O094666,2021-09-09,C1228,P02,SR103,R04,1,800,0.0432,765.4,220,545.4
O094667,2021-09-14,C1195,P01,SR121,R01,2,1200,0.0565,2264.51,700,1564.51
O094668,2021-09-22,C1029,P03,SR128,R02,1,5000,0.1374,4312.95,2500,1812.95
O094669,2021-09-21,C1091,P02,SR128,R04,1,800,0.0631,749.51,220,529.51
O094670,2021-09-07,C1166,P03,SR128,R03,1,5000,0.0,5000.0,2500,2500.0
O094671,2021-09-21,C1025,P01,SR121,R04,1,1200,0.0788,1105.44,350,755.44
O094672,2021-09-27,C1195,P01,SR103,R01,3,1200,0.0,3600.0,1050,2550.0
O094673,2021-09-01,C1013,P01,SR118,R01,1,1200,0.1266,1048.09,350,698.09
O094674,2021-09-16,C1157,P03,SR111,R02,1,5000,0.0965,4517.74,2500,2017.74
O094675,2021-09-18,C1031,P02,SR110,R01,2,800,0.0718,1485.11,440,1045.11
O094676,2021-09-18,C1012,P01,SR112,R02,1,1200,0.0,1199.96,350,849.96
O094677,2021-09-18,C1013,P01,SR126,R01,1,1200,0.0438,1147.4,350,797.4
O094678,2021-09-11,C1201,P01,SR121,R03,2,1200,0.0036,2391.25,700,1691.25
O094679,2021-09-15,C1085,P01,SR107,R03,1,1200,0.1028,1076.66,350,726.66
O094680,2021-09-13,C1230,P01,SR107,R04,1,1200,0.0037,1195.53,350,845.53
O094681,2021-09-13,C1181,P01,SR128,R04,1,1200,0.0396,1152.44,350,802.44
O094682,2021-09-03,C1100,P03,SR113,R02,1,5000,0.0593,4703.73,2500,2203.73
O094683,2021-09-20,C1205,P02,SR118,R02,2,800,0.0,1600.0,440,1160.0
O094684,2021-09-06,C1155,P02,SR118,R03,1,800,0.0378,769.78,220,549.78
O094685,2021-09-05,C1221,P01,SR125,R04,1,1200,0.0561,1132.72,350,782.72
O094686,2021-09-13,C1073,P03,SR121,R03,1,5000,0.0287,4856.63,2500,2356.63
O094687,2021-09-24,C1209,P03,SR112,R02,1,5000,0.144,4279.83,2500,1779.83
O094688,2021-09-19,C1192,P01,SR113,R04,1,1200,0.0,1200.0,350,850.0
O094689,2021-09-21,C1157,P01,SR107,R02,1,1200,0.0923,1089.21,350,739.21
O094690,2021-09-07,C1103,P01,SR121,R02,1,1200,0.135,1037.94,350,687.94
O094691,2021-09-18,C1119,P01,SR107,R03,1,1200,0.026,1168.82,350,818.82
O094692,2021-09-01,C1214,P01,SR103,R04,1,1200,0.0,1200.0,350,850.0
O094693,2021-09-20,C1014,P03,SR115,R01,1,5000,0.0452,4774.08,2500,2274.08
O094694,2021-09-24,C1151,P02,SR112,R01,1,800,0.013,789.58,220,569.58
O094695,2021-09-30,C1037,P01,SR103,R03,1,1200,0.0329,1160.48,350,810.48
O094696,2021-09-20,C1011,P03,SR126,R03,1,5000,0.0122,4939.16,2500,2439.16
O094697,2021-09-04,C1225,P01,SR106,R01,1,1200,0.0,1200.0,350,850.0
O094698,2021-09-16,C1022,P02,SR112,R01,3,800,0.0041,2390.07,660,1730.07
O094699,2021-09-29,C1050,P01,SR125,R01,1,1200,0.0429,1148.5,350,798.5
O094700,2021-09-01,C1151,P01,SR125,R01,1,1200,0.0,1200.0,350,850.0
O094701,2021-09-18,C1081,P03,SR115,R04,1,5000,0.0998,4501.11,2500,2001.11
O094702,2021-09-18,C1077,P01,SR113,R02,1,1200,0.0977,1082.77,350,732.77
O094703,2021-09-27,C1107,P02,SR111,R01,1,800,0.0325,773.97,220,553.97
O094704,2021-09-05,C1041,P01,SR112,R03,1,1200,0.1139,1063.29,350,713.29
O094705,2021-09-23,C1107,P01,SR126,R01,1,1200,0.0754,1109.54,350,759.54
O094706,2021-09-04,C1215,P02,SR111,R02,1,800,0.0267,778.6,220,558.6
O094707,2021-09-20,C1229,P02,SR109,R02,1,800,0.0944,724.47,220,504.47
O094708,2021-09-23,C1013,P02,SR121,R01,3,800,0.0464,2288.57,660,1628.57
O094709,2021-09-24,C1215,P01,SR121,R02,1,1200,0.0262,1168.6,350,818.6
O094710,2021-09-21,C1090,P01,SR113,R02,1,1200,0.0056,1193.26,350,843.26
O094711,2021-09-05,C1173,P02,SR113,R01,1,800,0.092,726.43,220,506.43
O094712,2021-09-12,C1077,P01,SR115,R02,1,1200,0.0432,1148.22,350,798.22
O094713,2021-09-24,C1019,P02,SR113,R02,1,800,0.0258,779.33,220,559.33
O094714,2021-09-26,C1098,P01,SR118,R04,1,1200,0.0224,1173.07,350,823.07
O094715,2021-09-28,C1118,P01,SR109,R01,1,1200,0.1095,1068.57,350,718.57
O094716,2021-09-19,C1209,P02,SR111,R02,1,800,0.0246,780.32,220,560.32
O094717,2021-09-06,C1230,P01,SR111,R04,1,1200,0.0605,1127.38,350,777.38
O094718,2021-09-25,C1122,P01,SR125,R01,1,1200,0.0163,1180.4,350,830.4
O094719,2021-09-04,C1227,P01,SR103,R02,2,1200,0.0414,2300.6,700,1600.6
O094720,2021-09-01,C1173,P01,SR118,R01,1,1200,0.0365,1156.19,350,806.19
O094721,2021-09-21,C1024,P01,SR111,R04,2,1200,0.005,2387.92,700,1687.92
O094722,2021-09-30,C1019,P03,SR112,R02,1,5000,0.0648,4675.98,2500,2175.98
O094723,2021-09-06,C1172,P01,SR109,R03,1,1200,0.0107,1187.12,350,837.12
O094724,2021-09-15,C1081,P01,SR109,R04,2,1200,0.0,2400.0,700,1700.0
O094725,2021-09-19,C1120,P02,SR126,R04,1,800,0.1001,719.92,220,499.92
O094726,2021-09-20,C1194,P01,SR106,R03,1,1200,0.0354,1157.48,350,807.48
O094727,2021-09-27,C1028,P02,SR111,R01,1,800,0.0089,792.88,220,572.88
O094728,2021-09-01,C1079,P01,SR107,R01,1,1200,0.0,1200.0,350,850.0
O094729,2021-09-25,C1080,P01,SR113,R02,1,1200,0.0408,1151.06,350,801.06
O094730,2021-09-02,C1041,P01,SR109,R03,1,1200,0.1279,1046.53,350,696.53
O094731,2021-09-05,C1079,P01,SR109,R01,1,1200,0.0428,1148.65,350,798.65
O094732,2021-09-27,C1149,P02,SR126,R02,1,800,0.0451,763.89,220,543.89
O094733,2021-09-27,C1126,P01,SR110,R01,1,1200,0.0524,1137.1,350,787.1
O094734,2021-09-11,C1113,P01,SR112,R03,1,1200,0.0252,1169.78,350,819.78
O094735,2021-09-29,C1173,P01,SR103,R01,1,1200,0.0532,1136.1,350,786.1
O094736,2021-09-24,C1058,P01,SR115,R01,1,1200,0.0,1200.0,350,850.0
O094737,2021-09-21,C1118,P03,SR112,R01,1,5000,0.0322,4839.14,2500,2339.14
O094738,2021-09-08,C1226,P01,SR112,R02,1,1200,0.048,1142.35,350,792.35
O094739,2021-09-28,C1012,P03,SR125,R02,1,5000,0.0337,4831.51,2500,2331.51
O094740,2021-09-02,C1024,P01,SR103,R04,1,1200,0.0105,1187.36,350,837.36
O094741,2021-09-02,C1064,P01,SR118,R04,2,1200,0.0,2400.0,700,1700.0
O094742,2021-09-25,C1159,P01,SR107,R02,1,1200,0.0657,1121.15,350,771.15
O094743,2021-09-19,C1088,P01,SR103,R04,1,1200,0.0523,1137.22,350,787.22
O094744,2021-09-02,C1031,P01,SR113,R01,1,1200,0.0705,1115.42,350,765.42
O094745,2021-09-25,C1151,P01,SR121,R01,1,1200,0.0514,1138.33,350,788.33
O094746,2021-09-19,C1081,P01,SR106,R04,1,1200,0.0347,1158.41,350,808.41
O094747,2021-09-14,C1087,P01,SR111,R02,1,1200,0.0069,1191.73,350,841.73
O094748,2021-09-02,C1107,P01,SR103,R01,1,1200,0.0207,1175.12,350,825.12
O094749,2021-09-18,C1119,P03,SR111,R03,1,5000,0.0031,4984.56,2500,2484.56
O094750,2021-09-24,C1186,P01,SR121,R03,1,1200,0.0302,1163.75,350,813.75
O094751,2021-09-24,C1019,P01,SR109,R02,1,1200,0.1207,1055.14,350,705.14
O094752,2021-09-14,C1029,P02,SR112,R02,1,800,0.0679,745.64,220,525.64
O094753,2021-09-05,C1188,P01,SR107,R02,1,1200,0.0,1200.0,350,850.0
O094754,2021-09-29,C1156,P01,SR121,R02,1,1200,0.0106,1187.32,350,837.32
O094755,2021-09-02,C1226,P01,SR109,R02,1,1200,0.001,1198.79,350,848.79
O094756,2021-09-26,C1121,P01,SR121,R01,1,1200,0.0337,1159.59,350,809.59
O094757,2021-09-24,C1086,P01,SR110,R04,2,1200,0.0955,2170.81,700,1470.81
O094758,2021-09-21,C1152,P03,SR112,R04,1,5000,0.032,4839.89,2500,2339.89
O094759,2021-09-06,C1090,P01,SR111,R02,1,1200,0.0758,1109.03,350,759.03
O094760,2021-09-01,C1148,P01,SR115,R01,1,1200,0.0859,1096.9,350,746.9
O094761,2021-09-27,C1207,P01,SR115,R01,1,1200,0.0632,1124.11,350,774.11
O094762,2021-09-09,C1096,P02,SR111,R02,2,800,0.0,1600.0,440,1160.0
O094763,2021-09-11,C1009,P02,SR110,R01,1,800,0.0796,736.33,220,516.33
O094764,2021-09-20,C1120,P01,SR128,R04,1,1200,0.0707,1115.18,350,765.18
O094765,2021-09-22,C1111,P01,SR121,R02,2,1200,0.0669,2239.45,700,1539.45
O094766,2021-09-28,C1166,P03,SR113,R03,1,5000,0.0656,4672.13,2500,2172.13
O094767,2021-09-10,C1116,P01,SR106,R03,4,1200,0.0098,4752.84,1400,3352.84
O094768,2021-09-20,C1064,P01,SR128,R04,1,1200,0.0146,1182.47,350,832.47
O094769,2021-09-06,C1004,P01,SR125,R03,1,1200,0.0,1200.0,350,850.0
O094770,2021-09-26,C1105,P01,SR107,R04,1,1200,0.0,1200.0,350,850.0
O094771,2021-09-20,C1099,P01,SR125,R03,1,1200,0.0708,1115.02,350,765.02
O094772,2021-09-14,C1112,P01,SR106,R04,1,1200,0.0578,1130.61,350,780.61
O094773,2021-09-11,C1045,P02,SR106,R03,1,800,0.0594,752.51,220,532.51
O094774,2021-09-20,C1200,P02,SR128,R04,1,800,0.0129,789.66,220,569.66
O094775,2021-09-30,C1114,P01,SR111,R02,2,1200,0.1063,2144.95,700,1444.95
O094776,2021-09-01,C1023,P01,SR112,R02,1,1200,0.0296,1164.53,350,814.53
O094777,2021-09-29,C1201,P03,SR115,R03,1,5000,0.0443,4778.62,2500,2278.62
O094778,2021-09-24,C1039,P01,SR106,R02,2,1200,0.0913,2180.9,700,1480.9
O094779,2021-09-09,C1099,P02,SR118,R03,2,800,0.0241,1561.39,440,1121.39
O094780,2021-09-21,C1026,P02,SR128,R02,1,800,0.0259,779.28,220,559.28
O094781,2021-09-04,C1063,P01,SR106,R03,1,1200,0.049,1141.17,350,791.17
O094782,2021-09-24,C1150,P01,SR113,R03,1,1200,0.0245,1170.62,350,820.62
O094783,2021-09-17,C1069,P01,SR111,R03,1,1200,0.0513,1138.43,350,788.43
O094784,2021-09-19,C1149,P01,SR115,R02,2,1200,0.0447,2292.8,700,1592.8
O094785,2021-09-23,C1106,P01,SR109,R04,1,1200,0.0051,1193.88,350,843.88
O094786,2021-09-05,C1179,P01,SR103,R04,4,1200,0.0,4800.0,1400,3400.0
O094787,2021-09-02,C1097,P01,SR126,R02,1,1200,0.0,1200.0,350,850.0
O094788,2021-09-04,C1134,P02,SR112,R03,1,800,0.0663,746.93,220,526.93
O094789,2021-09-03,C1112,P01,SR111,R04,2,1200,0.0404,2302.94,700,1602.94
O094790,2021-09-27,C1191,P02,SR112,R03,1,800,0.079,736.83,220,516.83
O094791,2021-09-22,C1086,P03,SR128,R04,1,5000,0.0965,4517.41,2500,2017.41
O094792,2021-09-06,C1028,P03,SR126,R01,1,5000,0.0312,4844.11,2500,2344.11
O094793,2021-09-19,C1059,P01,SR111,R04,1,1200,0.1499,1020.16,350,670.16
O094794,2021-09-14,C1090,P01,SR112,R02,1,1200,0.035,1157.98,350,807.98
O094795,2021-09-01,C1029,P02,SR121,R02,1,800,0.106,715.18,220,495.18
O094796,2021-09-17,C1209,P02,SR112,R02,1,800,0.0597,752.25,220,532.25
O094797,2021-09-02,C1087,P01,SR109,R02,1,1200,0.0709,1114.88,350,764.88
O094798,2021-09-19,C1193,P02,SR109,R01,1,800,0.1244,700.51,220,480.51
O094799,2021-09-27,C1194,P03,SR107,R03,1,5000,0.0139,4930.72,2500,2430.72
O094800,2021-09-22,C1003,P01,SR111,R02,2,1200,0.0666,2240.09,700,1540.09
O094801,2021-09-02,C1128,P01,SR115,R01,1,1200,0.0567,1132.0,350,782.0
O094802,2021-09-09,C1203,P02,SR126,R01,1,800,0.0588,752.96,220,532.96
O094803,2021-10-04,C1051,P01,SR125,R04,1,1200,0.1009,1078.92,350,728.92
O094804,2021-10-11,C1105,P01,SR128,R04,1,1200,0.0215,1174.24,350,824.24
O094805,2021-10-08,C1153,P01,SR128,R04,1,1200,0.0618,1125.88,350,775.88
O094806,2021-10-08,C1196,P01,SR125,R03,2,1200,0.1488,2042.82,700,1342.82
O094807,2021-10-30,C1203,P01,SR118,R01,3,1200,0.0116,3558.27,1050,2508.27
O094808,2021-10-18,C1098,P01,SR128,R04,1,1200,0.0022,1197.39,350,847.39
O094809,2021-10-30,C1074,P03,SR126,R02,1,5000,0.075,4624.8,2500,2124.8
O094810,2021-10-30,C1177,P01,SR121,R02,1,1200,0.0336,1159.68,350,809.68
O094811,2021-10-27,C1177,P01,SR128,R02,2,1200,0.0061,2385.26,700,1685.26
O094812,2021-10-17,C1021,P02,SR111,R03,1,800,0.0589,752.86,220,532.86
O094813,2021-10-14,C1157,P02,SR125,R02,3,800,0.1132,2128.41,660,1468.41
O094814,2021-10-03,C1025,P02,SR110,R04,1,800,0.0,800.0,220,580.0
O094815,2021-10-12,C1163,P01,SR110,R03,1,1200,0.0267,1167.97,350,817.97
O094816,2021-10-17,C1176,P03,SR109,R02,1,5000,0.0312,4843.97,2500,2343.97
O094817,2021-10-09,C1095,P01,SR126,R03,1,1200,0.0204,1175.53,350,825.53
O094818,2021-10-18,C1093,P01,SR109,R01,1,1200,0.0333,1160.01,350,810.01
O094819,2021-10-11,C1013,P01,SR118,R01,1,1200,0.0471,1143.45,350,793.45
O094820,2021-10-10,C1184,P01,SR107,R04,1,1200,0.0586,1129.63,350,779.63
O094821,2021-10-14,C1139,P03,SR113,R01,1,5000,0.072,4640.04,2500,2140.04
O094822,2021-10-22,C1075,P02,SR128,R01,2,800,0.0112,1582.05,440,1142.05
O094823,2021-10-13,C1128,P01,SR115,R01,1,1200,0.012,1185.59,350,835.59
O094824,2021-10-04,C1084,P01,SR109,R04,1,1200,0.131,1042.77,350,692.77
O094825,2021-10-17,C1160,P02,SR110,R04,1,800,0.0551,755.92,220,535.92
O094826,2021-10-12,C1159,P02,SR111,R02,1,800,0.0534,757.26,220,537.26
O094827,2021-10-17,C1112,P01,SR118,R04,1,1200,0.0,1200.0,350,850.0
O094828,2021-10-16,C1041,P03,SR128,R03,1,5000,0.0451,4774.41,2500,2274.41
O094829,2021-10-16,C1192,P01,SR125,R04,1,1200,0.0435,1147.78,350,797.78
O094830,2021-10-08,C1008,P02,SR109,R02,1,800,0.0481,761.48,220,541.48
O094831,2021-10-26,C1228,P02,SR115,R04,1,800,0.0,800.0,220,580.0
O094832,2021-10-01,C1006,P01,SR115,R01,1,1200,0.0506,1139.3,350,789.3
O094833,2021-10-18,C1218,P03,SR113,R03,1,5000,0.1513,4243.46,2500,1743.46
O094834,2021-10-07,C1050,P01,SR113,R01,2,1200,0.0407,2302.21,700,1602.21
O094835,2021-10-13,C1007,P03,SR121,R02,1,5000,0.1143,4428.74,2500,1928.74
O094836,2021-10-09,C1048,P01,SR103,R01,2,1200,0.1029,2152.97,700,1452.97
O094837,2021-10-20,C1189,P01,SR110,R01,1,1200,0.0528,1136.65,350,786.65
O094838,2021-10-12,C1152,P01,SR112,R04,1,1200,0.0,1200.0,350,850.0
O094839,2021-10-16,C1092,P01,SR126,R04,1,1200,0.05,1139.96,350,789.96
O094840,2021-10-31,C1044,P02,SR113,R02,2,800,0.0497,1520.47,440,1080.47
O094841,2021-10-23,C1045,P03,SR112,R03,1,5000,0.0371,4814.56,2500,2314.56
O094842,2021-10-17,C1173,P01,SR115,R01,1,1200,0.0628,1124.67,350,774.67
O094843,2021-10-27,C1225,P01,SR107,R01,1,1200,0.0701,1115.92,350,765.92
O094844,2021-10-23,C1209,P03,SR113,R02,1,5000,0.0,5000.0,2500,2500.0
O094845,2021-10-19,C1122,P01,SR110,R01,1,1200,0.034,1159.25,350,809.25
O094846,2021-10-21,C1100,P02,SR115,R02,1,800,0.0,800.0,220,580.0
O094847,2021-10-05,C1219,P01,SR106,R04,1,1200,0.0911,1090.69,350,740.69
O094848,2021-10-07,C1218,P01,SR118,R03,1,1200,0.1075,1070.98,350,720.98
O094849,2021-10-13,C1218,P02,SR113,R03,2,800,0.0406,1535.12,440,1095.12
O094850,2021-10-30,C1115,P01,SR128,R03,2,1200,0.0,2400.0,700,1700.0
O094851,2021-10-08,C1073,P02,SR107,R03,1,800,0.0,800.0,220,580.0
O094852,2021-10-25,C1088,P02,SR109,R04,2,800,0.083,1467.24,440,1027.24
O094853,2021-10-25,C1228,P01,SR111,R04,3,1200,0.0,3600.0,1050,2550.0
O094854,2021-10-12,C1053,P01,SR110,R01,1,1200,0.0589,1129.37,350,779.37
O094855,2021-10-20,C1062,P01,SR112,R04,1,1200,0.0545,1134.61,350,784.61
O094856,2021-10-05,C1042,P01,SR115,R04,1,1200,0.0072,1191.34,350,841.34
O094857,2021-10-24,C1218,P02,SR112,R03,1,800,0.0193,784.57,220,564.57
O094858,2021-10-27,C1042,P01,SR118,R04,1,1200,0.0551,1133.94,350,783.94
O094859,2021-10-23,C1046,P03,SR128,R01,1,5000,0.1099,4450.49,2500,1950.49
O094860,2021-10-15,C1110,P02,SR125,R04,1,800,0.0266,778.72,220,558.72
O094861,2021-10-09,C1090,P01,SR125,R02,1,1200,0.0291,1165.03,350,815.03
O094862,2021-10-19,C1134,P01,SR113,R03,1,1200,0.0284,1165.89,350,815.89
O094863,2021-10-27,C1194,P02,SR126,R03,1,800,0.0803,735.74,220,515.74
O094864,2021-10-17,C1159,P02,SR128,R02,2,800,0.0534,1514.61,440,1074.61
O094865,2021-10-29,C1229,P01,SR110,R02,1,1200,0.0703,1115.64,350,765.64
O094866,2021-10-17,C1172,P02,SR103,R03,1,800,0.0002,799.85,220,579.85
O094867,2021-10-25,C1008,P01,SR111,R02,4,1200,0.0503,4558.5,1400,3158.5
O094868,2021-10-18,C1226,P01,SR126,R02,2,1200,0.0419,2299.52,700,1599.52
O094869,2021-10-05,C1113,P01,SR107,R03,1,1200,0.0842,1098.95,350,748.95
O094870,2021-10-07,C1184,P01,SR111,R04,1,1200,0.0,1200.0,350,850.0
O094871,2021-10-12,C1210,P02,SR112,R03,1,800,0.0528,757.78,220,537.78
O094872,2021-10-04,C1223,P02,SR110,R03,1,800,0.0,800.0,220,580.0
O094873,2021-10-02,C1101,P01,SR107,R04,1,1200,0.0084,1189.97,350,839.97
O094874,2021-10-06,C1167,P01,SR115,R02,1,1200,0.0368,1155.89,350,805.89
O094875,2021-10-07,C1072,P03,SR110,R02,1,5000,0.0482,4759.14,2500,2259.14
